gene,Locus,Locus name,Symbol,Gene activity,Description,Chromosome,Arm,Available
Solyc00g500392,None,None,None,None,None,None,None,#
Solyc00g500393,None,None,None,None,None,None,None,#
Solyc00g500394,None,None,None,None,None,None,None,#
Solyc00g500395,None,None,None,None,None,None,None,#
Solyc00g500396,None,None,None,None,None,None,None,#
Solyc00g500397,None,None,None,None,None,None,None,#
Solyc00g500398,None,None,None,None,None,None,None,#
Solyc00g500399,None,None,None,None,None,None,None,#
Solyc00g500400,None,None,None,None,None,None,None,#
Solyc00g500401,None,None,None,None,None,None,None,#
Solyc00g500402,None,None,None,None,None,None,None,#
Solyc00g500403,None,None,None,None,None,None,None,#
Solyc00g007920,None,None,None,None,None,None,None,#
Solyc00g007940,None,None,None,None,None,None,None,#
Solyc00g007930,None,None,None,None,None,None,None,#
Solyc00g500404,None,None,None,None,None,None,None,#
Solyc00g500405,None,None,None,None,None,None,None,#
Solyc00g500406,None,None,None,None,None,None,None,#
Solyc00g500407,None,None,None,None,None,None,None,#
Solyc00g500408,None,None,None,None,None,None,None,#
Solyc00g500409,None,None,None,None,None,None,None,#
Solyc01g004000,None,None,None,None,None,None,None,#
Solyc01g004002,None,None,None,None,None,None,None,#
Solyc01g004004,None,None,None,None,None,None,None,#
Solyc01g004006,None,None,None,None,None,None,None,#
Solyc01g004008,None,None,None,None,None,None,None,#
Solyc01g005000,None,None,None,None,None,None,None,#
Solyc01g005010,None,None,None,None,None,None,None,#
Solyc01g005020,None,None,None,None,None,None,None,#
Solyc01g005030,None,None,None,None,None,None,None,#
Solyc01g005040,None,None,None,None,None,None,None,#
Solyc01g005050,None,None,None,None,None,None,None,#
Solyc01g005060,None,None,None,None,None,None,None,#
Solyc01g005070,None,None,None,None,None,None,None,#
Solyc01g005080,None,None,None,None,None,None,None,#
Solyc01g005090,None,None,None,None,None,None,None,#
Solyc01g005100,None,None,None,None,None,None,None,#
Solyc01g005110,None,None,None,None,None,None,None,#
Solyc01g005120,None,None,None,None,None,None,None,#
Solyc01g005130,None,None,None,None,None,None,None,#
Solyc01g005140,None,None,None,None,None,None,None,#
Solyc01g005150,None,None,None,None,None,None,None,#
Solyc01g005160,None,None,None,None,None,None,None,#
Solyc01g005210,None,None,None,None,None,None,None,#
Solyc01g005180,None,None,None,None,None,None,None,#
Solyc01g005220,None,None,None,None,None,None,None,#
Solyc01g005230,None,None,None,None,None,None,None,#
Solyc01g005240,None,None,None,None,None,None,None,#
Solyc01g005250,None,None,None,None,None,None,None,#
Solyc01g005253,None,None,None,None,None,None,None,#
Solyc01g005257,None,None,None,None,None,None,None,#
Solyc01g005280,None,None,None,None,None,None,None,#
Solyc01g005290,None,None,None,None,None,None,None,#
Solyc01g005300,None,None,None,None,None,None,None,#
Solyc01g005310,None,None,None,None,None,None,None,#
Solyc01g005320,None,None,None,None,None,None,None,#
Solyc01g005330,None,None,None,None,None,None,None,#
Solyc01g005340,None,None,None,None,None,None,None,#
Solyc01g005350,None,None,None,None,None,None,None,#
Solyc01g005360,None,None,None,None,None,None,None,#
Solyc01g005370,None,None,None,None,None,None,None,#
Solyc01g005380,None,None,None,None,None,None,None,#
Solyc01g005390,None,None,None,None,None,None,None,#
Solyc01g005400,None,None,None,None,None,None,None,#
Solyc01g005410,None,None,None,None,None,None,None,#
Solyc01g005420,None,None,None,None,None,None,None,#
Solyc01g005430,None,None,None,None,None,None,None,#
Solyc01g005440,None,None,None,None,None,None,None,#
Solyc01g005450,None,None,None,None,None,None,None,#
Solyc01g005460,None,None,None,None,None,None,None,#
Solyc01g005470,None,None,None,None,None,None,None,#
Solyc01g005480,None,None,None,None,None,None,None,#
Solyc01g005490,None,None,None,None,None,None,None,#
Solyc01g005500,None,None,None,None,None,None,None,#
Solyc01g005510,None,None,None,None,None,None,None,#
Solyc01g005520,None,None,None,None,None,None,None,#
Solyc01g005530,None,None,None,None,None,None,None,#
Solyc01g005540,None,None,None,None,None,None,None,#
Solyc01g005550,None,None,None,None,None,None,None,#
Solyc01g005560,None,None,None,None,None,None,None,#
Solyc01g005570,None,None,None,None,None,None,None,#
Solyc01g005580,None,None,None,None,None,None,None,#
Solyc01g005590,None,None,None,None,None,None,None,#
Solyc01g005600,None,None,None,None,None,None,None,#
Solyc01g005610,None,None,None,None,None,None,None,#
Solyc01g005620,None,None,None,None,None,None,None,#
Solyc01g005630,None,None,None,None,None,None,None,#
Solyc01g005640,None,None,None,None,None,None,None,#
Solyc01g005650,None,None,None,None,None,None,None,#
Solyc01g005660,None,None,None,None,None,None,None,#
Solyc01g005670,None,None,None,None,None,None,None,#
Solyc01g005680,None,None,None,None,None,None,None,#
Solyc01g005690,None,None,None,None,None,None,None,#
Solyc01g005700,None,None,None,None,None,None,None,#
Solyc01g005710,None,None,None,None,None,None,None,#
Solyc01g005720,None,None,None,None,None,None,None,#
Solyc01g005730,None,None,None,None,None,None,None,#
Solyc01g005740,None,None,None,None,None,None,None,#
Solyc01g005750,None,None,None,None,None,None,None,#
Solyc01g005760,None,None,None,None,None,None,None,#
Solyc01g005770,None,None,None,None,None,None,None,#
Solyc01g150100,None,None,None,None,None,None,None,#
Solyc01g005780,None,None,None,None,None,None,None,#
Solyc01g005783,None,None,None,None,None,None,None,#
Solyc01g005787,None,None,None,None,None,None,None,#
Solyc01g005790,None,None,None,None,None,None,None,#
Solyc01g005800,None,None,None,None,None,None,None,#
Solyc01g005810,None,None,None,None,None,None,None,#
Solyc01g005820,None,None,None,None,None,None,None,#
Solyc01g005830,None,None,None,None,None,None,None,#
Solyc01g005840,None,None,None,None,None,None,None,#
Solyc01g005850,None,None,None,None,None,None,None,#
Solyc01g005860,None,None,None,None,None,None,None,#
Solyc01g005870,None,None,None,None,None,None,None,#
Solyc01g005880,None,None,None,None,None,None,None,#
Solyc01g005890,None,None,None,None,None,None,None,#
Solyc01g005900,None,None,None,None,None,None,None,#
Solyc01g005910,None,None,None,None,None,None,None,#
Solyc01g005920,None,None,None,None,None,None,None,#
Solyc01g005930,None,None,None,None,None,None,None,#
Solyc01g005940,None,None,None,None,None,None,None,#
Solyc01g005950,None,None,None,None,None,None,None,#
Solyc01g005960,None,None,None,None,None,None,None,#
Solyc01g005970,None,None,None,None,None,None,None,#
Solyc01g005980,None,None,None,None,None,None,None,#
Solyc01g005985,None,None,None,None,None,None,None,#
Solyc01g006000,None,None,None,None,None,None,None,#
Solyc01g006010,None,None,None,None,None,None,None,#
Solyc01g006020,None,None,None,None,None,None,None,#
Solyc01g006040,None,None,None,None,None,None,None,#
Solyc01g006050,None,None,None,None,None,None,None,#
Solyc01g006055,None,None,None,None,None,None,None,#
Solyc01g006080,None,None,None,None,None,None,None,#
Solyc01g006090,None,None,None,None,None,None,None,#
Solyc01g006100,None,None,None,None,None,None,None,#
Solyc01g006110,None,None,None,None,None,None,None,#
Solyc01g006120,None,None,None,None,None,None,None,#
Solyc01g006130,None,None,None,None,None,None,None,#
Solyc01g006140,None,None,None,None,None,None,None,#
Solyc01g006150,None,None,None,None,None,None,None,#
Solyc01g006160,None,None,None,None,None,None,None,#
Solyc01g006170,None,None,None,None,None,None,None,#
Solyc01g006180,None,None,None,None,None,None,None,#
Solyc01g006190,None,None,None,None,None,None,None,#
Solyc01g006200,None,None,None,None,None,None,None,#
Solyc01g006210,None,None,None,None,None,None,None,#
Solyc01g006220,None,None,None,None,None,None,None,#
Solyc01g006230,None,None,None,None,None,None,None,#
Solyc01g006240,None,None,None,None,None,None,None,#
Solyc01g006250,None,None,None,None,None,None,None,#
Solyc01g006260,None,None,None,None,None,None,None,#
Solyc01g006270,None,None,None,None,None,None,None,#
Solyc01g006280,None,None,None,None,None,None,None,#
Solyc01g006290,None,None,None,None,None,None,None,#
Solyc01g006300,None,None,None,None,None,None,None,#
Solyc01g006310,None,None,None,None,None,None,None,#
Solyc01g006320,None,None,None,None,None,None,None,#
Solyc01g006330,None,None,None,None,None,None,None,#
Solyc01g006340,None,None,None,None,None,None,None,#
Solyc01g006350,None,None,None,None,None,None,None,#
Solyc01g006360,None,None,None,None,None,None,None,#
Solyc01g006370,None,None,None,None,None,None,None,#
Solyc01g006380,None,None,None,None,None,None,None,#
Solyc01g006390,None,None,None,None,None,None,None,#
Solyc01g006400,None,None,None,None,None,None,None,#
Solyc01g006410,None,None,None,None,None,None,None,#
Solyc01g006420,None,None,None,None,None,None,None,#
Solyc01g006430,None,None,None,None,None,None,None,#
Solyc01g006440,None,None,None,None,None,None,None,#
Solyc01g006450,None,None,None,None,None,None,None,#
Solyc01g006460,None,None,None,None,None,None,None,#
Solyc01g006480,None,None,None,None,None,None,None,#
Solyc01g006490,None,None,None,None,None,None,None,#
Solyc01g006500,None,None,None,None,None,None,None,#
Solyc01g006510,None,None,None,None,None,None,None,#
Solyc01g006520,None,None,None,None,None,None,None,#
Solyc01g006530,None,None,None,None,None,None,None,#
Solyc01g006540,None,None,None,None,None,None,None,#
Solyc01g006550,None,None,None,None,None,None,None,#
Solyc01g006555,None,None,None,None,None,None,None,#
Solyc01g006580,None,None,None,None,None,None,None,#
Solyc01g006585,None,None,None,None,None,None,None,#
Solyc01g006590,None,None,None,None,None,None,None,#
Solyc01g006600,None,None,None,None,None,None,None,#
Solyc01g006610,None,None,None,None,None,None,None,#
Solyc01g006620,None,None,None,None,None,None,None,#
Solyc01g006630,None,None,None,None,None,None,None,#
Solyc01g006640,None,None,None,None,None,None,None,#
Solyc01g006650,None,None,None,None,None,None,None,#
Solyc01g006660,None,None,None,None,None,None,None,#
Solyc01g006670,None,None,None,None,None,None,None,#
Solyc01g006680,None,None,None,None,None,None,None,#
Solyc01g006690,None,None,None,None,None,None,None,#
Solyc01g006700,None,None,None,None,None,None,None,#
Solyc01g006710,None,None,None,None,None,None,None,#
Solyc01g006720,None,None,None,None,None,None,None,#
Solyc01g006730,None,None,None,None,None,None,None,#
Solyc01g006740,None,None,None,None,None,None,None,#
Solyc01g006750,None,None,None,None,None,None,None,#
Solyc01g006760,None,None,None,None,None,None,None,#
Solyc01g006770,None,None,None,None,None,None,None,#
Solyc01g006780,None,None,None,None,None,None,None,#
Solyc01g006790,None,None,None,None,None,None,None,#
Solyc01g006800,None,None,None,None,None,None,None,#
Solyc01g006810,None,None,None,None,None,None,None,#
Solyc01g006820,None,None,None,None,None,None,None,#
Solyc01g006830,None,None,None,None,None,None,None,#
Solyc01g006840,None,None,None,None,None,None,None,#
Solyc01g006845,None,None,None,None,None,None,None,#
Solyc01g006850,None,None,None,None,None,None,None,#
Solyc01g006860,None,None,None,None,None,None,None,#
Solyc01g006870,None,None,None,None,None,None,None,#
Solyc01g006880,None,None,None,None,None,None,None,#
Solyc01g006890,None,None,None,None,None,None,None,#
Solyc01g006900,None,None,None,None,None,None,None,#
Solyc01g006910,None,None,None,None,None,None,None,#
Solyc01g006920,None,None,None,None,None,None,None,#
Solyc01g006930,None,None,None,None,None,None,None,#
Solyc01g006940,None,None,None,None,None,None,None,#
Solyc01g006950,None,None,None,None,None,None,None,#
Solyc01g006960,None,None,None,None,None,None,None,#
Solyc01g006970,None,None,None,None,None,None,None,#
Solyc01g006980,None,None,None,None,None,None,None,#
Solyc01g006990,None,None,None,None,None,None,None,#
Solyc01g007000,None,None,None,None,None,None,None,#
Solyc01g007010,None,None,None,None,None,None,None,#
Solyc01g007020,None,None,None,None,None,None,None,#
Solyc01g007030,None,None,None,None,None,None,None,#
Solyc01g007040,None,None,None,None,None,None,None,#
Solyc01g007050,None,None,None,None,None,None,None,#
Solyc01g007060,None,None,None,None,None,None,None,#
Solyc01g007070,None,None,None,None,None,None,None,#
Solyc01g007080,None,None,None,None,None,None,None,#
Solyc01g007090,None,None,None,None,None,None,None,#
Solyc01g007100,None,None,None,None,None,None,None,#
Solyc01g007110,None,None,None,None,None,None,None,#
Solyc01g007120,None,None,None,None,None,None,None,#
Solyc01g007130,None,None,None,None,None,None,None,#
Solyc01g007140,None,None,None,None,None,None,None,#
Solyc01g007150,None,None,None,None,None,None,None,#
Solyc01g007160,None,None,None,None,None,None,None,#
Solyc01g007170,None,None,None,None,None,None,None,#
Solyc01g007180,None,None,None,None,None,None,None,#
Solyc01g007190,None,None,None,None,None,None,None,#
Solyc01g007200,None,None,None,None,None,None,None,#
Solyc01g007210,None,None,None,None,None,None,None,#
Solyc01g007220,None,None,None,None,None,None,None,#
Solyc01g007230,None,None,None,None,None,None,None,#
Solyc01g007240,None,None,None,None,None,None,None,#
Solyc01g007250,None,None,None,None,None,None,None,#
Solyc01g007260,None,None,None,None,None,None,None,#
Solyc01g007263,None,None,None,None,None,None,None,#
Solyc01g007267,None,None,None,None,None,None,None,#
Solyc01g007740,None,None,None,None,None,None,None,#
Solyc01g007750,None,None,None,None,None,None,None,#
Solyc01g007760,None,None,None,None,None,None,None,#
Solyc01g007770,None,None,None,None,None,None,None,#
Solyc01g007780,None,None,None,None,None,None,None,#
Solyc01g007790,None,None,None,None,None,None,None,#
Solyc01g007800,None,None,None,None,None,None,None,#
Solyc01g007810,None,None,None,None,None,None,None,#
Solyc01g007830,None,None,None,None,None,None,None,#
Solyc01g007840,None,None,None,None,None,None,None,#
Solyc01g007850,None,None,None,None,None,None,None,#
Solyc01g007860,None,None,None,None,None,None,None,#
Solyc01g007870,None,None,None,None,None,None,None,#
Solyc01g007880,None,None,None,None,None,None,None,#
Solyc01g007890,None,None,None,None,None,None,None,#
Solyc01g150101,None,None,None,None,None,None,None,#
Solyc01g007900,None,None,None,None,None,None,None,#
Solyc01g007910,None,None,None,None,None,None,None,#
Solyc01g007920,None,None,None,None,None,None,None,#
Solyc01g007930,None,None,None,None,None,None,None,#
Solyc01g007940,None,None,None,None,None,None,None,#
Solyc01g007950,None,None,None,None,None,None,None,#
Solyc01g007960,None,None,None,None,None,None,None,#
Solyc01g007970,None,None,None,None,None,None,None,#
Solyc01g007980,None,None,None,None,None,None,None,#
Solyc01g007990,None,None,None,None,None,None,None,#
Solyc01g008000,None,None,None,None,None,None,None,#
Solyc01g150102,None,None,None,None,None,None,None,#
Solyc01g008010,None,None,None,None,None,None,None,#
Solyc01g008020,None,None,None,None,None,None,None,#
Solyc01g008040,None,None,None,None,None,None,None,#
Solyc01g008050,None,None,None,None,None,None,None,#
Solyc01g008060,None,None,None,None,None,None,None,#
Solyc01g008070,None,None,None,None,None,None,None,#
Solyc01g008080,None,None,None,None,None,None,None,#
Solyc01g008090,None,None,None,None,None,None,None,#
Solyc01g008100,None,None,None,None,None,None,None,#
Solyc01g008110,None,None,None,None,None,None,None,#
Solyc01g008120,None,None,None,None,None,None,None,#
Solyc01g008130,None,None,None,None,None,None,None,#
Solyc01g008140,None,None,None,None,None,None,None,#
Solyc01g008150,None,None,None,None,None,None,None,#
Solyc01g008160,None,None,None,None,None,None,None,#
Solyc01g008170,None,None,None,None,None,None,None,#
Solyc01g008180,None,None,None,None,None,None,None,#
Solyc01g008190,None,None,None,None,None,None,None,#
Solyc01g008200,None,None,None,None,None,None,None,#
Solyc01g008220,None,None,None,None,None,None,None,#
Solyc01g008230,None,None,None,None,None,None,None,#
Solyc01g008240,None,None,None,None,None,None,None,#
Solyc01g008250,None,None,None,None,None,None,None,#
Solyc01g008260,None,None,None,None,None,None,None,#
Solyc01g008270,None,None,None,None,None,None,None,#
Solyc01g008280,None,None,None,None,None,None,None,#
Solyc01g008290,None,None,None,None,None,None,None,#
Solyc01g008300,None,None,None,None,None,None,None,#
Solyc01g008310,None,None,None,None,None,None,None,#
Solyc01g008320,None,None,None,None,None,None,None,#
Solyc01g008330,None,None,None,None,None,None,None,#
Solyc01g008340,None,None,None,None,None,None,None,#
Solyc01g008360,None,None,None,None,None,None,None,#
Solyc01g008370,None,None,None,None,None,None,None,#
Solyc01g008400,None,None,None,None,None,None,None,#
Solyc01g008390,None,None,None,None,None,None,None,#
Solyc01g008410,None,None,None,None,None,None,None,#
Solyc01g008420,None,None,None,None,None,None,None,#
Solyc01g008425,None,None,None,None,None,None,None,#
Solyc01g008440,None,None,None,None,None,None,None,#
Solyc01g008450,None,None,None,None,None,None,None,#
Solyc01g008460,None,None,None,None,None,None,None,#
Solyc01g008470,None,None,None,None,None,None,None,#
Solyc01g150103,None,None,None,None,None,None,None,#
Solyc01g150104,None,None,None,None,None,None,None,#
Solyc01g008473,None,None,None,None,None,None,None,#
Solyc01g150105,None,None,None,None,None,None,None,#
Solyc01g008475,None,None,None,None,None,None,None,#
Solyc01g150106,None,None,None,None,None,None,None,#
Solyc01g008477,None,None,None,None,None,None,None,#
Solyc01g150107,None,None,None,None,None,None,None,#
Solyc01g008479,None,None,None,None,None,None,None,#
Solyc01g008480,None,None,None,None,None,None,None,#
Solyc01g008490,None,None,None,None,None,None,None,#
Solyc01g008500,None,None,None,None,None,None,None,#
Solyc01g008510,None,None,None,None,None,None,None,#
Solyc01g008520,None,None,None,None,None,None,None,#
Solyc01g008530,None,None,None,None,None,None,None,#
Solyc01g008540,None,None,None,None,None,None,None,#
Solyc01g008550,None,None,None,None,None,None,None,#
Solyc01g008560,None,None,None,None,None,None,None,#
Solyc01g008570,None,None,None,None,None,None,None,#
Solyc01g008580,None,None,None,None,None,None,None,#
Solyc01g008590,None,None,None,None,None,None,None,#
Solyc01g008600,None,None,None,None,None,None,None,#
Solyc01g008610,None,None,None,None,None,None,None,#
Solyc01g008620,None,None,None,None,None,None,None,#
Solyc01g008640,None,None,None,None,None,None,None,#
Solyc01g008650,None,None,None,None,None,None,None,#
Solyc01g008660,None,None,None,None,None,None,None,#
Solyc01g008670,None,None,None,None,None,None,None,#
Solyc01g008680,None,None,None,None,None,None,None,#
Solyc01g008690,None,None,None,None,None,None,None,#
Solyc01g008700,None,None,None,None,None,None,None,#
Solyc01g008710.5,None,None,None,None,None,None,None,#
Solyc01g008720,None,None,None,None,None,None,None,#
Solyc01g008730,None,None,None,None,None,None,None,#
Solyc01g008740,None,None,None,None,None,None,None,#
Solyc01g008760,None,None,None,None,None,None,None,#
Solyc01g008770,None,None,None,None,None,None,None,#
Solyc01g008780,None,None,None,None,None,None,None,#
Solyc01g008790,None,None,None,None,None,None,None,#
Solyc01g008800,None,None,None,None,None,None,None,#
Solyc01g008810,None,None,None,None,None,None,None,#
Solyc01g008820,None,None,None,None,None,None,None,#
Solyc01g008830,None,None,None,None,None,None,None,#
Solyc01g008840,None,None,None,None,None,None,None,#
Solyc01g008850,None,None,None,None,None,None,None,#
Solyc01g008860,None,None,None,None,None,None,None,#
Solyc01g008870,None,None,None,None,None,None,None,#
Solyc01g008880,None,None,None,None,None,None,None,#
Solyc01g008890,None,None,None,None,None,None,None,#
Solyc01g008900,None,None,None,None,None,None,None,#
Solyc01g008910,None,None,None,None,None,None,None,#
Solyc01g008920,None,None,None,None,None,None,None,#
Solyc01g008930,None,None,None,None,None,None,None,#
Solyc01g008940,None,None,None,None,None,None,None,#
